time,north_bering_sst,south_bering_sst,west_aleutians_sst,central_aleutians_sst,east_aleutians_sst,west_gulf_sst,central_gulf_sst,east_gulf_sst,north_bering_sst_stdev,south_bering_sst_stdev,west_aleutian_sst_stdev,central_aleutian_sst_stdev,east_aleutians_sst_stdev,west_gulf_sst_stdev,central_gulf_sst_stdev,east_gulf_sst_stdev,north_bering_sst_n,south_bering_sst_n,west_aleutian_sst_n,central_aleutian_sst_n,east_aleutian_sst_n,west_gulf_sst_n,central_gulf_sst_n,east_gulf_sst_n
UTC,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,degree_C,,,,,,,,
2015-01-17T00:00:00Z,1.7500721,3.8012254,3.5006745,4.012557,4.4848704,5.1356535,6.131028,6.964577,1.3364719,0.9175989,0.7822683,0.7513676,0.87155914,0.99684083,0.9952121,0.9511438,34921,24528,11343,14200,13337,15109,23182,25178
2015-02-15T00:00:00Z,1.7452039,3.3901143,3.102921,3.4313018,3.7095923,4.774108,5.490705,6.6810703,1.467951,1.080323,0.49827063,0.5793707,0.49627352,0.7051211,0.648022,0.64994967,19422,23641,7795,5546,8192,14275,30022,29521
2015-03-17T00:00:00Z,0.77308404,2.688308,2.830465,3.286466,3.758914,4.511548,5.1882668,6.5529532,1.2413582,1.2602619,0.5476995,0.62395275,0.58739686,0.62431586,0.5918502,0.74192977,6725,13327,11676,6491,7855,8488,26275,28916
2015-04-16T00:00:00Z,-0.008293461,2.2869236,3.0743296,3.382906,3.597063,4.561336,5.2833867,6.9621677,1.2616519,1.1233748,0.7175396,0.70771027,0.74339086,0.56373966,0.637429,0.8293342,8151,10171,3901,4298,8621,11698,23245,30422
2015-05-17T00:00:00Z,1.4668645,4.415965,3.8221526,3.949858,4.5740366,5.3565755,6.70568,8.267801,1.8133575,1.0633891,0.76994044,0.9312034,0.7213582,0.70493525,0.89237225,0.8117891,13529,12337,5533,5422,8911,13421,26549,30928
2015-06-16T00:00:00Z,4.9207377,7.945495,5.1036196,5.6948833,6.1293907,8.732148,10.120024,11.823052,2.896457,1.3889498,0.69398135,0.46647754,0.6141129,1.1924874,1.1329018,0.9937298,28774,18821,2981,10120,14744,15605,24658,24522
2015-07-17T00:00:00Z,7.9319367,9.99197,8.46478,8.128948,7.856639,10.915747,12.02538,13.439042,2.3633893,2.0493114,2.1094666,1.5609053,1.438577,0.9162696,0.99813914,0.9473956,18541,4811,3025,2661,1318,2833,29343,25894
2015-08-17T00:00:00Z,9.728662,11.364978,10.021327,9.321698,9.908118,11.95515,13.06998,14.826797,1.7880945,0.99054563,0.9511159,1.1116995,1.2579603,0.79700536,0.84330416,0.6439127,36926,11803,9102,7940,8894,12854,34408,29658
2015-09-16T00:00:00Z,8.507811,10.353299,11.01992,11.133036,11.470596,12.163676,11.72417,13.32334,2.0263157,0.9174679,0.4678598,1.0967877,1.0891536,0.8090108,0.7715985,0.80060405,31082,7575,18173,15126,16753,10594,29934,29862
2015-10-17T00:00:00Z,6.459702,8.390792,10.109461,9.751364,10.01423,10.142053,9.633993,10.935332,1.7062626,0.84780204,0.78739387,1.3242455,1.2341018,0.8365605,0.5889375,0.7741995,22367,16687,21502,17229,14956,15947,27937,22658
2015-11-16T00:00:00Z,3.6269727,6.260801,6.991406,6.502774,6.8785543,7.240266,7.7845616,9.46018,1.840863,1.132461,0.9620919,1.0252812,1.1647804,0.9192481,0.8955858,1.1606619,20844,13302,12759,10924,10617,14327,26253,21832
2015-12-17T00:00:00Z,1.9800231,4.5267863,4.303808,4.739354,4.970026,5.8118167,6.067073,7.4912686,1.6252306,0.79322016,0.76433754,0.66604054,0.7456407,0.5526072,0.6118613,0.76054865,12542,16896,5753,9386,9693,10584,22358,25401
2016-01-17T00:00:00Z,1.3756372,3.7728384,3.2613673,3.5632794,3.9391344,4.6419654,5.5092816,6.8377004,1.5740048,0.6192088,0.42532653,0.40500933,0.46055084,0.5023835,0.6226235,0.70271885,19978,17552,8249,7666,12036,10583,27308,17665
2016-02-16T00:00:00Z,0.7897479,3.4069536,2.6709688,3.0341337,3.4637108,4.3461185,5.16365,6.533344,1.3208826,0.68417656,0.5201466,0.5413544,0.5494285,0.6836034,0.7547867,0.7678189,16738,17125,4563,7579,10219,11642,15186,24312
2016-03-17T00:00:00Z,1.240521,3.2451847,2.6318002,2.710349,3.214978,4.2089624,5.0581365,6.7126775,1.0540206,0.74234253,0.54664785,0.6775612,0.6138494,0.8112539,0.9361067,0.8023091,16757,18865,6910,7820,9556,13890,23707,31100
2016-04-16T00:00:00Z,1.6225,3.5379598,3.184168,2.9958441,3.391957,4.104273,6.056322,7.278458,0.7531762,0.8131186,0.6092513,0.5450905,0.85990286,0.61315596,0.97306633,1.0719904,5976,9431,4983,4834,7276,6492,7521,10544
2016-05-17T00:00:00Z,4.4588933,6.3992186,4.5561705,4.131832,4.9702954,6.2970247,7.9750676,9.427643,2.6604779,0.76323533,0.5941258,0.54974914,0.81658036,0.9811743,1.0168133,0.86315787,16544,13643,13942,2227,2505,6719,20237,26003
2016-06-16T00:00:00Z,6.671356,8.1095295,7.5426264,5.512105,6.2336464,9.247247,10.363046,11.996074,2.229926,1.4897285,0.9996386,0.98564285,0.9060863,1.2286712,1.097447,0.9866931,43209,24691,2848,6057,7056,10214,32771,25565
2016-07-17T00:00:00Z,10.508971,11.23409,8.3828945,7.998596,8.422941,11.926933,13.104166,14.511393,1.8731914,1.5139465,1.5161035,1.3829952,1.745089,1.1088638,1.01128,1.0627097,41255,21643,2408,1888,1877,9832,31514,19420
2016-08-17T00:00:00Z,11.45609,12.7602625,11.285009,10.811907,10.726288,13.521119,14.348414,14.51701,2.0171175,1.3288621,0.92309844,0.8927059,1.2626421,1.0023822,0.6965572,0.9670056,35486,19179,13586,12073,4933,13968,33865,21411
2016-09-16T00:00:00Z,10.850128,11.797856,10.811724,10.3789625,11.042346,12.88379,13.3875675,13.830132,2.5210004,1.6977295,0.6933182,0.7953178,0.8602117,1.4327663,0.92613524,0.86383915,27737,10383,15407,9562,13545,11988,31659,30797
2016-10-17T00:00:00Z,7.9363437,9.642889,9.217933,8.864613,8.665793,11.013622,11.59628,12.382294,1.1814227,0.54016966,0.88190824,0.9743719,0.8865219,0.7278138,0.62290305,0.9109057,10231,1298,19478,9794,7025,3782,14394,25540
2016-11-16T00:00:00Z,6.14742,7.5427814,5.847179,6.060297,6.0355344,8.1194315,8.952695,9.744373,1.217164,0.7785828,0.62204427,0.58061606,0.712434,0.91360205,0.6471074,0.59029454,6442,5914,6632,8219,6651,5115,9050,16674
2016-12-17T00:00:00Z,2.23325,NaN,4.3641143,4.3667636,4.637722,4.8504834,5.975682,7.8165865,0.95026416,0.0,0.57634497,0.4010073,0.55418146,0.5245414,2.3811698,0.56177235,40,6,4934,5197,2423,2421,44,20348
2017-01-17T00:00:00Z,2.8523319,0.24444444,3.3644402,3.5412407,3.753241,4.280887,NaN,6.86685,0.9077768,1.0078703,0.47417334,0.42012694,0.47099373,1.0387024,0.0,0.56013244,446,36,4957,5239,4079,744,34,16407
2017-02-15T00:00:00Z,2.0310633,NaN,2.984481,3.1457188,3.409565,3.6760495,4.39278,6.3390293,0.40559492,0.0,0.36764234,0.32470617,0.24188522,0.41596636,0.5843394,0.56812423,395,2,6378,6225,3931,243,259,17926
2017-03-17T00:00:00Z,-0.09214286,NaN,3.1418052,3.2596605,3.0982826,2.367027,4.0187993,5.183639,0.17644013,0.0,0.33889925,0.44103414,0.71364033,1.5995622,0.65719455,0.5761867,14,11,5667,7656,559,37,633,11909
2017-04-16T00:00:00Z,2.4752867,NaN,3.5642512,3.596,3.6666243,4.097516,4.794116,5.823244,0.52790004,NaN,0.28455508,0.30133715,0.32830074,0.28352156,0.2686853,0.65686196,157,0,4855,3895,5362,310,950,18613
2017-05-17T00:00:00Z,2.4639761,3.6848006,4.268505,4.2701735,4.8638453,5.727782,6.487332,7.3361716,1.61252,1.204048,0.52131355,0.7675856,0.74248755,0.5750363,0.62578267,0.886369,21898,9778,8462,2590,3711,12518,20476,25962
2017-06-16T00:00:00Z,5.134706,6.3628354,6.3585467,5.872371,5.901246,7.5632324,8.916529,10.292067,1.9987941,1.3406711,0.800975,0.83245623,0.46704766,0.7130765,0.7915199,0.8596063,32320,22755,3475,2973,4654,12440,31286,25400
2017-07-17T00:00:00Z,9.107162,8.489276,9.630089,8.899974,8.946658,10.891023,11.719046,13.034717,1.6272788,1.2597269,1.5551624,1.5413033,1.9116501,1.6532276,0.95188093,0.8652756,41698,18295,4734,4546,2388,11636,28468,21015
2017-08-17T00:00:00Z,9.890635,10.414577,10.586408,10.667704,11.042554,11.698108,12.551529,13.625109,1.525136,0.8151753,1.0480429,1.1569351,1.0932255,0.94517475,0.970694,0.98037946,41043,20768,7795,11333,11597,13109,20444,16946
2017-09-16T00:00:00Z,9.439224,9.543856,10.619551,10.581014,10.964779,10.649906,11.178443,13.069734,1.5233015,0.87683296,0.71420914,1.2588791,0.746165,0.58480704,0.46624145,0.71627134,24311,13206,12870,10529,4957,4794,18775,18644
2017-10-17T00:00:00Z,6.6630087,7.28,9.206162,9.049939,9.231565,9.035405,9.30984,10.196466,0.65982014,0.0,1.2665031,0.9743045,0.54928726,0.84155595,1.058265,0.8221256,113,2,10758,12937,5551,1874,250,15815
2017-11-16T00:00:00Z,3.4055934,NaN,6.423378,7.099544,7.4427266,7.501644,7.8997297,8.289117,0.491259,0.0,0.59535813,0.46999922,0.57684386,0.850015,1.1116796,0.8973722,1087,2,13733,9059,5325,444,111,21256
2017-12-17T00:00:00Z,2.1860397,NaN,4.777909,4.9817233,5.382398,5.4204607,5.8011994,6.829399,0.989039,0.0,0.56348693,0.5026563,0.51879054,0.4870562,0.40709636,0.57683283,101,4,5609,5490,3874,1085,1634,20578
2018-01-17T00:00:00Z,2.4142094,1.5654546,3.7342944,4.089148,4.5099735,4.8252234,3.885303,6.042649,0.55984515,1.8831205,0.42140603,0.43383363,0.54444325,0.5887864,1.9358376,0.62121636,1796,22,2643,3779,1505,1007,66,8782
2018-02-15T00:00:00Z,0.44551724,NaN,3.3475618,3.7735844,3.9556181,4.1488323,4.3853993,5.5286818,1.1137931,0.0,0.36077705,0.30169702,0.36873814,0.6850331,0.69630885,0.61351794,29,25,5570,6788,4838,1096,2428,24664
2018-03-17T00:00:00Z,2.1080644,NaN,3.1966326,3.531116,3.8269167,4.256531,4.219947,5.0941286,0.24629407,NaN,0.3359749,0.2524838,0.26213047,0.23135626,0.39203924,0.52112615,31,0,7540,5833,3321,196,4122,19835
2018-04-16T00:00:00Z,-0.036845535,1.393091,3.3581438,3.782899,3.9657784,4.185253,4.4679313,5.4463644,0.97542006,0.688801,0.39620486,0.40071976,0.40666276,0.60747975,0.79861176,0.5808185,1994,110,7515,3208,3186,1224,986,20388
2018-05-17T00:00:00Z,2.933399,4.222748,3.6120255,4.1360445,4.9870715,5.526429,6.419451,7.2340417,1.3751061,0.7387813,0.56138,0.74705,0.7363296,0.6751305,0.65984523,0.9311267,16590,6271,6512,3221,4439,5766,18496,11048
2018-06-16T00:00:00Z,5.7421007,6.3615303,4.807688,5.083873,5.80251,7.037991,8.1973095,9.829929,1.495924,0.7927508,0.49224928,0.61704594,1.0013025,0.88679093,0.8793081,0.67626023,44254,24770,12013,7754,785,7411,26388,23261
2018-07-17T00:00:00Z,9.102453,8.315089,8.199903,7.1426983,7.230071,8.3978,10.717834,12.712129,2.022724,1.0762663,0.9904633,0.9786586,0.80873257,1.3776518,0.7928603,0.97849315,25489,16388,14977,5303,11676,8741,24871,28007
2018-08-17T00:00:00Z,9.850407,9.71717,10.274433,10.24601,10.132271,10.752781,12.045065,13.928735,1.3857691,0.90521574,1.1023219,1.4139687,1.1161735,0.74205846,0.7638443,0.8230673,27794,17877,11394,10084,14391,16092,33754,23981
2018-09-16T00:00:00Z,10.229501,10.235081,10.738073,11.08562,11.05391,11.4129925,12.478242,14.127703,1.0828663,0.8043592,0.8829352,1.1526031,0.91454417,0.5723831,0.78393763,0.8362436,26007,15420,13628,9014,8968,19501,33313,30728
2018-10-17T00:00:00Z,9.155791,NaN,8.291777,9.201451,10.505904,10.993395,10.326667,13.351007,0.5156574,NaN,0.73877394,1.050173,0.70157063,0.21542282,0.6175669,1.584521,335,0,9719,4064,3438,2813,12,12566
2018-11-16T00:00:00Z,5.6285605,6.02,6.941883,7.575122,8.082169,8.127611,7.973889,9.429064,0.20516118,0.0,0.9004653,0.6924132,0.4401124,0.60409176,0.19872199,0.72472554,132,2,5826,6326,2121,1235,18,12767
2018-12-17T00:00:00Z,NaN,NaN,4.5168347,4.717769,5.1617093,5.5865116,5.8014812,8.3532915,0.0,0.0,0.46259215,0.43323004,0.5227235,0.74528027,1.662855,0.79760814,2,2,6293,6464,2077,731,27,2449
2019-01-17T00:00:00Z,1.115,NaN,3.4922187,3.8194723,4.318325,4.6009274,5.866323,6.890382,0.065,NaN,0.31731337,0.3687,0.357123,0.31473073,0.60283935,0.5546767,4,0,6540,5193,3128,1876,601,14855
2019-02-15T00:00:00Z,1.7928921,NaN,3.0631847,3.3503768,3.830145,4.259622,4.2490907,6.372288,1.1278346,0.0,0.30724317,0.31376368,0.2673453,0.29967496,2.0266786,0.43407956,204,2,8431,5624,4969,1667,11,12459
2019-03-17T00:00:00Z,0.9712727,1.2064062,2.5866702,2.9747324,3.4746218,4.0004067,4.9545693,6.264831,1.3950511,1.4344559,0.41089222,0.47450325,0.43557286,0.49682108,2.8274372,0.3845156,55,64,6580,4427,4137,2728,151,24244
2019-04-16T00:00:00Z,0.89661974,3.803327,2.7797973,3.2453835,3.5162299,4.813198,5.5948086,6.5080504,1.457135,0.81919354,0.5962899,0.61494255,0.8724543,1.0956095,0.7211557,0.6306693,18469,14439,4537,4094,1748,2714,8011,21738
2019-05-17T00:00:00Z,2.6144087,4.656329,3.9604158,4.2953506,5.291782,6.1680965,6.558775,8.202306,1.7826546,1.160807,0.63551015,0.7314326,0.7563132,0.79393286,0.66264266,0.9544779,17640,7088,12530,9298,10170,11337,21881,23019
2019-06-16T00:00:00Z,7.706993,7.9700284,6.3484406,6.159295,6.605371,8.46459,9.707305,11.785241,1.751314,1.4532729,0.44434783,0.36959553,1.1779289,0.588283,1.208585,1.1332611,32528,13386,2174,6413,1752,14175,27778,22797
